text,label
"trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with officer press 1. I repeat press 1. Thank you and have a great day.",1
I can type 120 words a minute and I take shorthand at 80 words a minute .,0
I think I'm in love .,0
"There are many lakes and rivers in your country too . We also have many rivers , but only a few lakes .",0
What size do you wear ? These dresses are on sale .,0
I guess so .,0
"Yes , you are paying for it , so you get to choose . I would pick the best one .",0
Do you need to buy a duplicate permit for a second vehicle ?,0
"trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with officer press 1. I repeat press 1. Thank you and have a great day.",1
"Maybe I'll also have a try some day , but I'm afraid that it would be difficult for me to refuse meat .",0
"Hi , Brad . How are you today ?",0
"The reason you are receiving this phone call is to inform you that we will be suspending your social security number because we found some suspicious activities on your social security. If you want more information about this case, press 1. Thank you.",1
I'll put your drink order in and be right back to get your dinner order .,0
"Amazon account. An order has been placed from your Amazon account of $799 for Apple iPhone XS. To confirm this order, please press 1, or to cancel, please press 2.",1
What's wrong ? You don't like ancient Egypt ?,0
Anything else ?,0
on your credit card. Please press 1 to speak with a live operator and get the confirmation code.,1
"or Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",1
What a nice day ! Why don't we go for an outing ?,0
I don't like anything about it .,0
"This call is from the Department of Social Security Administration. The reason you are receiving this phone call is to inform you that we will be suspending your social security number because we found some suspicious activities on your social security. If you want more information about this case, press 1. Thank you. Goodbye.",1
Why can't I call the police now ? He was definitely following me !,0
"you do some suspicious activities related to your social security number, we are forced to suspend your social security number with immediate effect. In case you feel this is an error, you may connect to the legal department of social security administration. In order to connect a social security administration officer, press 1. In case we do not hear from you, your social will be blocked permanently. To connect now, press 1 and you will be automatically connected to the concerned department.",1
"You are right , I guess.The world keeps changing , and so do families . But I like a small-sized or medium-sized family where everybody is equal to everybody else . That's what I want .",0
"Hello, you have reached the central processing center for IRS back tax negotiations. I am a virtual assistant that can help direct your call, how can I help you? You can say things like responding to a text or returning a phone call. Great and",1
"Oh , just one more thing , could you give me some idea about holidays ?",0
"Dear customer, this call is from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $349.99 on your Visa card. If you have made it to today's call, you have been charged $349.99 on your Visa card. If you have made it to today's call, you have been charged $349.99 on your Visa card.",1
"Very good , you can come here to work next month .",0
As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,1
Finally . How long does the tour last ?,0
"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",1
"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representative, please press 1.",1
"Hello, this is Mary Marcello regarding your COVID-19 relief payment and you can reach me at my state assigned phone number, 855-228-4781 and it's my job to make you aware that because you qualified for a relief payment, you also qualify for the new debt relief program. The primary focus of this program is to provide student loan debt relief by either significantly reducing the amount you owe or eliminating it altogether. This was just passed by the Biden administration, actively known as BidenCare. We see that you have not enrolled in this free program, so please give me a call and I will make sure your form is submitted. It takes five minutes. My state assigned phone number is 855-228-4781 and this call has been marked complete by state agent Mary Marcello, agent number 5568. Talk with you soon. Take care.",1
